25,734
25,864
25,665
25,67
24,983
24,396
25,803
25,793
25,769
25,762
25,741
25,732
25,761
25,716
25,7
25,73
25,703
25,682
26,385
26,539
26,271
25,916
25,835
25,702
25,618
24,964
24,649
24,479
25,788
25,741
25,828
25,846
25,823
25,881
25,881
25,885
25,892
25,887
25,888
25,903
25,915
25,887
26,514
26,248
25,971
25,839
25,711
25,484
25,648
24,587
24,488
26,057
26,04
25,968
25,945
25,925
25,942
25,961
25,891
25,885
25,786
25,838
25,815
25,726
26,473
26,212
25,727
25,912
25,461
25,563
24,48
24,493
25,453
25,468
25,46
25,431
25,408
25,396
25,413
25,39
25,501
25,456
25,594
25,558
25,559
26,385
26,322
26,225
25,801
25,987
25,435
25,059
24,467
25,534
25,597
25,696
25,795
25,782
25,797
25,897
25,767
25,732
25,679
25,669
25,722
25,646
25,629
25,654
26,471
26,362
26,236
25,989
25,79
25,668
25,46
25,024
24,473
25,357
25,343
25,342
25,335
25,176
25,071
25,056
25,017
24,962
24,986
24,962
24,855
26,548
25,913
25,864
25,555
25,462
25,526
24,966
24,431
24,899
24,938
24,92
24,823
24,854
24,96
24,878
24,882
24,818
24,736
24,701
24,691
24,672
26,59
25,915
25,821
25,983
25,513
25,46
24,889
24,441
24,542
24,47
24,506
24,481
24,485
24,378
24,326
24,314
24,32
24,299
24,336
24,376
24,401
24,446
26,572
26,387
26,171
25,852
26,008
25,498
25,37
24,924
24,588
24,454
24,522
24,677
24,731
24,709
24,755
24,766
24,753
24,711
24,722
24,628
24,583
24,462
24,58
24,573
24,48
23,651
23,784
23,414
23,476
24,668
25,734
27,997
24,283
24,314
24,482
24,451
24,509
24,753
24,663
24,729
24,488
24,499
24,475
24,489
24,478
24,448
24,443
23,591
23,812
23,708
23,371
24,787
25,925
27,907
24,662
24,624
24,595
24,585
24,534
24,567
24,477
24,449
24,439
24,307
24,094
23,982
24,021
24,436
24,04
23,592
23,798
23,521
25,142
25,98
27,151
27,905
23,675
23,613
23,547
23,488
23,597
23,777
23,774
23,809
23,666
23,492
23,479
23,519
23,489
24,414
24,485
24,0
23,568
23,79
23,485
23,41
25,471
26,769
27,951
23,461
23,508
23,351
23,412
23,502
23,41
23,316
23,399
23,597
23,639
23,619
23,671
23,682
24,628
23,937
23,719
23,684
23,562
25,481
26,825
28,173
23,812
23,879
23,904
23,713
23,784
23,697
23,56
23,606
23,563
23,525
23,632
23,621
23,717
23,688
24,637
23,836
23,711
23,538
23,651
26,271
27,062
23,793
23,69
23,65
23,625
23,652
23,564
23,643
23,606
23,519
23,444
23,415
23,447
24,486
24,785
23,868
23,566
23,824
23,478
23,682
26,145
27,03
23,156
23,162
23,26
23,223
23,221
23,177
23,297
23,364
23,384
23,382
23,343
23,452
23,442
23,435
24,459
24,751
23,567
23,822
23,516
24,239
25,554
26,134
27,907
24,215
24,387
24,608
24,555
24,469
24,401
24,281
24,383
24,442
24,673
24,622
24,644
24,648
24,482
23,453
23,767
23,655
23,423
25,587
26,165
27,95
25,503
25,624
25,468
25,447
25,286
25,017
25,104
25,042
25,044
25,041
25,319
25,635
24,363
23,877
23,541
23,708
23,355
25,769
26,214
27,072
27,817
26,177
26,133
26,296
26,288
26,357
26,368
26,717
26,952
26,816
27,197
27,371
27,101
26,821
26,833
27,079
24,349
24,706
23,884
23,479
23,632
23,25
24,434
25,711
27,579
27,683
27,281
27,373
27,436
27,462
27,585
27,602
27,509
27,344
27,241
27,43
27,453
27,913
24,627
23,72
23,691
23,742
24,254
25,526
27,599
27,682
27,6
27,205
27,256
27,396
28,169
28,406
28,387
28,712
28,7
29,008
29,52
29,41
30,535
29,157
33,89
33,063
30,615
31,0963
32,4043
30,109
29,0775
31,293
31,759
32,256
32,489
33,237
33,023
32,543
32,65
32,859
32,827
33,061
33,95
35,0
35,763
29,404
36,098
36,169
33,394
30,5765
31,129
32,4043
30,1845
29,2475
29,354
34,625
35,214
36,328
36,311
35,867
35,888
36,108
35,848
35,826
35,748
35,925
35,969
36,222
33,308
30,751
31,164
31,0562
32,4043
29,3148
29,1798
34,681
34,642
34,499
33,935
33,345
33,505
33,191
33,493
33,595
33,416
33,751
33,971
33,959
36,255
35,979
32,786
30,727
31,083
31,6056
29,1425
29,5403
33,289
33,406
33,417
33,392
33,463
33,925
34,194
33,933
33,475
33,202
33,506
33,367
33,173
33,12
29,157
36,36
35,863
32,859
30,926
31,158
30,0055
29,0074
31,933
32,17
32,017
32,068
31,8375
31,442
31,48
30,952
30,903
31,3275
31,056
30,983
30,656
29,158
36,17
35,783
33,389
32,808
31,344
31,3175
29,81
29,0385
31,191
31,221
31,27
31,192
30,943
31,273
31,229
31,14
31,207
31,057
31,105
31,073
29,155
33,55
32,582
31,5871
31,4876
32,4068
29,7415
29,8688
32,6777
32,2618
31,873
31,576
31,7765
31,0255
30,997
31,1735
31,204
30,966
30,6995
31,0845
31,577
31,515
31,54
29,39
33,691
32,246
31,41
31,9071
32,4068
29,5864
30,6576
31,6452
31,698
32,1851
32,4043
32,4043
31,8051
31,627
31,591
32,4043
32,4043
32,4043
31,65
32,4043
29,155
35,834
35,659
33,638
31,046
31,7375
32,4068
29,63
28,7372
30,422
32,4068
30,8225
32,4068
30,317
30,3038
30,3765
32,4068
30,057
30,1345
30,1457
30,1565
30,0805
30,0775
35,849
35,074
33,508
30,857
32,5933
31,8007
30,8526
28,705
30,3917
29,5362
29,598
29,4225
29,4211
29,313
29,1528
29,1838
29,033
28,9985
28,8697
29,221
29,252
29,176
29,1562
35,186
34,997
32,235
30,88
32,2159
30,6475
28,673
30,0555
28,8275
28,667
28,7837
28,7207
28,7907
28,9898
28,781
28,7849
28,79
29,252
29,3155
29,2357
31,081
34,645
34,984
31,988
30,995
32,284
29,4865
28,802
30,0645
30,1665
30,234
30,815
30,49
30,5469
30,5705
30,205
29,599
29,56
29,725
29,9237
30,27
30,1
30,1
30,295
29,9651
29,255
31,2077
31,035
30,715
30,464
30,828
31,364
29,5535
29,445
29,5645
29,601
29,598
29,764
29,7187
29,8665
30,1141
30,336
30,327
30,361
30,3679
30,075
29,9863
29,245
31,1653
31,1065
29,976
30,701
30,774
31,2135
30,229
30,0067
30,1232
30,0383
29,9647
30,0195
29,9885
30,015
30,0124
29,935
29,9945
29,771
29,18
31,165
29,7313
30,627
30,82
31,237
29,424
29,283
29,174
29,306
29,34
29,529
29,541
29,701
29,607
29,596
29,486
29,51
29,434
30,3175
30,175
29,8215
29,5947
31,515
29,8168
30,473
30,476
29,044
28,947
28,999
29,07
29,138
29,145
29,135
29,2593
29,1155
29,048
29,3565
29,3445
29,233
29,215
30,1
30,3655
29,8413
29,2
30,0456
31,1488
29,847
30,027
30,519
29,9998
30,355
30,5385
30,5015
30,4955
31,4335
31,095
31,054
31,4445
31,19
30,655
30,6539
30,8955
30,1
29,325
30,719
31,055
29,785
30,632
29,847
31,2245
31,43
31,28
31,218
30,937
30,989
30,8341
30,9246
31,0116
31,055
30,9915
31,0685
31,3252
31,2425
30,1
29,322
30,4993
31,7225
31,004
30,859
29,776
31,136
30,5975
30,564
30,37
30,5195
30,5351
30,5089
30,5015
30,3665
30,3476
30,227
30,1913
30,249
30,175
30,285
29,8685
30,5305
29,7565
29,417
31,81
30,835
30,823
29,849
30,834
31,049
30,545
30,488
30,415
30,444
30,439
30,661
30,696
30,805
30,972
30,696
30,706
30,677
30,783
30,3425
29,736
29,135
31,6863
30,875
29,923
30,843
30,651
30,939
30,666
30,617
30,946
31,314
30,982
31,068
31,059
30,993
31,026
30,758
30,533
30,458
30,422
30,569
30,3091
29,557
30,4444
31,6575
30,038
30,886
30,732
30,927
30,117
30,046
30,315
30,387
30,674
30,681
30,576
30,347
30,293
30,448
30,685
30,646
30,814
29,326
30,1439
29,456
30,222
31,6075
30,391
29,911
30,62
30,998
31,166
31,305
31,079
31,112
31,153
31,358
31,264
31,16
31,3883
31,356
31,5311
29,572
30,212
29,291
29,016
30,023
30,772
30,582
30,103
30,794
30,698
30,72
30,818
30,744
30,6788
30,8471
30,7415
30,65
30,6332
30,477
30,365
30,3573
30,4585
30,5623
30,577
29,6302
28,7445
28,239
27,9865
27,847
27,7541
29,0575
30,8215
30,7615
29,9455
30,0026
29,9867
29,902
29,838
29,993
29,7845
29,844
29,711
29,7155
29,605
29,8168
29,799
29,445
28,3885
27,3415
27,8985
27,8405
29,157
30,765
30,889
29,3015
29,3275
29,205
29,242
29,1025
29,1575
29,2846
29,143
29,0545
28,9525
28,847
30,4775
29,446
28,1865
27,3525
27,7955
27,8281
32,753
30,41
28,5025
28,7105
28,738
28,6285
28,4315
28,261
28,1935
28,315
28,2995
28,343
28,3565
28,357
28,5205
28,4485
30,4775
29,4029
28,156
28,2735
27,3425
27,822
28,1765
32,72
30,684
28,2395
28,196
28,121
28,424
28,2715
28,0715
27,9363
27,9665
27,934
27,7495
27,6015
27,5275
27,409
30,4775
28,2715
27,663
27,883
28,169
29,5195
32,632
30,9545
27,9337
28,139
28,043
27,979
27,9155
28,177
28,4825
28,3637
28,4565
28,2515
27,9795
28,0285
27,9285
30,4775
28,1639
27,6828
27,8212
27,9725
29,635
32,374
31,3488
27,9385
27,8505
27,9788
28,1085
28,054
28,033
27,9575
27,9665
28,218
28,2405
28,133
28,088
27,951
27,9015
30,7685
29,2708
28,1795
28,2215
27,7333
27,8935
29,5215
32,1176
30,5235
31,2605
27,996
28,1075
28,0515
28,1295
28,0385
27,9356
27,727
27,7789
27,7185
27,5245
27,554
27,5655
27,6135
29,2631
28,2815
27,942
27,75
28,0025
29,0605
29,734
30,2375
31,4675
28,618
28,7375
28,7655
29,149
29,1315
29,0975
28,973
28,922
28,884
28,822
28,811
28,857
28,947
29,2497
28,3805
27,8105
27,727
29,8798
30,0095
30,7105
31,4495
30,209
30,3575
30,3925
30,5371
31,353
31,4225
31,602
32,0985
32,055
32,4
31,6945
31,76
31,8855
32,258
30,4775
29,3247
28,6235
27,7275
27,8374
29,8412
31,5637
30,5475
31,2435
30,879
30,873
31,0678
31,175
31,2625
31,0635
30,601
30,5065
30,6638
29,9335
29,824
30,302
30,5505
29,3237
28,514
28,0569
27,8535
28,2233
29,5115
31,5225
30,3605
30,6088
30,7105
30,7855
31,0063
30,8395
31,185
31,0665
31,51
31,487
31,5263
31,3802
31,2995
30,7
30,0995
28,119
28,0375
28,306
29,1415
30,2565
31,1165
31,687
31,7425
31,891
31,755
31,9495
32,112
31,9213
31,753
31,3755
31,1495
31,152
31,412
31,8245
32,1015
32,1935
30,175
29,136
29,3365
33,674
32,402
31,2
31,287
31,873
31,6741
31,5805
31,4445
31,3075
31,3405
30,905
30,7615
30,564
30,362
30,0805
30,38
30,292
32,1065
30,203
29,366
29,295
29,4305
32,576
32,66
31,135
31,48
29,9215
30,0545
30,101
30,055
29,9455
29,793
29,7505
29,699
29,551
29,1215
29,0195
29,0125
29,2065
31,6855
30,1345
29,3045
29,533
32,224
31,99
32,302
31,161
30,882
29,44
29,5845
29,437
29,2295
29,1135
29,254
29,279
29,4515
29,265
28,96
29,0605
29,3825
29,4305
29,3075
31,8695
29,446
29,7695
33,4545
32,335
32,297
30,985
30,84
29,6165
29,605
29,4975
29,5325
29,504
29,456
29,5035
29,3655
29,358
29,3315
29,319
29,4085
32,0395
29,3525
29,398
32,9095
32,514
32,296
31,008
31,608
30,797
30,391
30,679
31,041
31,1225
31,3105
31,117
31,3775
31,7372
31,7935
32,0905
32,098
32,3005
32,8247
33,3365
31,9815
30,1225
29,6575
29,572
32,3442
32,87
31,578
31,957
31,373
30,953
32,472
32,5
32,375
32,41
32,385
32,575
33,182
33,21
33,235
32,913
32,966
33,133
32,395
29,8175
29,624
30,0
32,463
31,545
31,665
31,58
30,826
32,562
32,532
32,35
32,229
31,827
32,061
32,67
32,943
32,651
32,357
32,035
32,177
32,211
29,749
29,36
30,146
32,528
31,533
31,184
31,51
31,874
31,844
31,869
31,859
32,038
32,059
31,765
31,784
31,695
31,815
31,9
31,993
32,213
32,559
32,25
31,884
29,733
29,44
29,609
30,369
32,985
31,71
31,145
31,575
31,074
30,503
30,634
30,911
31,209
31,237
31,041
31,143
31,2
31,311
30,988
31,185
31,5925
30,029
29,8395
30,1575
32,894
31,83
31,677
31,117
30,791
31,006
30,859
30,753
30,8
30,892
31,107
31,382
31,435
31,38
31,398
31,485
31,38
31,343
31,7005
29,6415
30,165
32,75
32,708
31,515
31,041
30,707
31,752
31,706
31,666
31,71
31,415
31,306
31,183
31,185
31,05
31,008
31,045
31,07
30,872
30,865
31,5575
29,621
29,416
33,025
32,742
31,456
31,11
31,61
30,549
30,736
30,707
30,979
30,74
30,765
30,703
30,828
30,633
30,7
30,587
30,365
30,369
30,558
30,588
29,863
30,696
31,087
31,348
32,992
33,11
32,25
32,462
30,221
30,298
30,341
30,173
30,267
30,247
30,24
30,155
30,078
30,041
30,18
30,04
30,043
30,03
30,175
31,323
31,152
33,19
32,835
33,4
32,223
33,224
30,052
30,122
30,113
30,11
30,09
30,23
30,47
30,39
30,475
30,605
30,49
30,65
30,25
31,652
31,08
31,843
33,135
33,5
32,171
33,241
30,798
30,719
30,626
30,808
30,997
30,875
30,95
30,85
30,94
30,88
31,035
31,117
31,078
30,328
30,075
30,768
31,602
31,945
33,218
33,322
32,179
32,378
33,113
31,502
31,248
31,887
31,585
31,665
31,565
31,635
31,48
31,163
31,288
30,973
31,128
29,968
30,618
31,505
32,175
33,328
32,917
33,443
32,545
32,98
31,34
31,36
31,455
31,395
31,453
31,238
31,24
31,415
31,483
31,33
31,358
31,524
31,628
31,73
31,922
30,075
30,782
31,04
32,13
32,985
33,273
32,375
32,767
31,975
31,727
31,757
32,008
32,383
33,055
32,775
32,765
32,821
32,943
32,816
32,835
30,349
30,25
30,712
31,067
32,208
32,963
32,212
32,458
32,592
32,42
32,325
32,483
32,377
32,345
32,295
32,483
32,665
32,788
32,86
32,967
32,96
30,3
30,17
30,793
31,223
31,148
33,205
32,86
32,401
32,66
33,072
33,087
32,9
32,917
32,987
32,95
33,153
33,055
33,035
33,085
33,16
33,19
33,258
33,268
30,363
31,025
31,198
32,995
32,88
33,158
32,32
32,682
32,465
32,322
32,208
31,793
31,657
31,863
31,814
31,883
32,093
32,335
32,315
32,393
30,143
30,892
31,358
32,3
32,955
32,945
32,175
32,709
32,28
32,303
32,057
31,867
31,865
31,975
31,689
31,751
31,698
31,811
31,918
32,123
32,0
32,083
30,328
30,16
30,695
30,865
32,395
32,532
32,785
32,225
32,833
32,763
32,753
32,752
32,571
32,576
32,716
32,91
32,993
32,745
32,921
32,954
33,185
33,152
33,149
30,035
30,688
31,065
32,22
32,64
33,02
32,653
32,865
32,828
32,903
32,94
32,983
32,9
32,985
32,985
32,71
32,627
32,688
32,675
32,612
32,82
32,895
32,855
35,053
35,627
34,358
35,7482
37,2511
39,66
51,1852
33,288
33,318
33,398
33,416
33,615
33,773
33,977
33,945
34,153
34,51
34,688
34,788
35,091
34,93
35,176
33,1
35,453
35,847
35,065
34,275
37,4305
39,654
53,85
35,083
35,12
35,203
35,46
35,778
35,755
35,51
35,532
35,742
36,04
36,02
36,05
33,2
35,455
36,532
35,583
35,102
34,291
36,8388
39,9386
43,608
53,1568
36,587
36,565
36,29
36,245
36,182
36,392
36,248
36,095
35,498
35,545
35,617
35,807
35,047
35,023
36,095
35,324
34,983
34,399
35,8285
36,9761
43,59
54,3528
35,99
36,267
36,034
35,453
35,615
35,688
35,695
35,715
35,775
36,02
35,85
35,64
35,634
34,865
36,045
35,727
34,697
35,92
37,0735
44,9418
52,5101
34,875
34,682
34,775
34,745
34,597
34,508
34,337
34,312
34,125
34,185
34,417
34,573
34,665
34,92
33,21
34,73
36,128
35,41
34,447
36,1858
39,8587
46,8675
34,385
34,625
34,833
34,382
34,385
34,458
34,093
33,818
33,76
33,717
33,753
33,988
33,14
34,752
36,388
35,617
34,938
34,4355
36,2857
39,9402
46,65
34,3078
34,377
34,4206
34,9347
35,1145
35,2003
34,9649
34,8408
35,0375
35,095
35,525
35,7066
35,6146
35,6848
33,177
35,75
35,127
34,261
36,2593
37,0563
40,13
53,7432
36,055
36,0178
36,1783
36,093
36,1915
36,252
36,1
36,161
36,1644
36,098
36,1866
36,78
37,0749
33,213
35,585
35,233
34,367
33,96
37,0685
40,086
54,0559
38,3685
38,7223
38,389
38,4011
38,5396
38,67
38,5967
38,1891
38,481
39,1123
39,4757
39,5727
33,002
34,75
36,388
35,56
34,369
34,0128
37,3291
40,376
45,8525
54,8523
40,49
40,8534
40,6858
40,9272
40,6523
41,0501
40,94
41,3246
41,7328
41,9405
42,298
42,4793
42,8065
41,6445
43,034
34,742
36,455
35,645
34,398
34,1629
35,9946
37,5198
46,3543
56,3955
46,8
47,196
47,1186
46,9025
46,861
46,152
45,7308
44,9978
46,263
47,3808
48,655
50,4085
34,829
36,48
35,015
34,36
36,1317
37,8805
45,93
58,1819
64,4455
67,5062
60,572
61,5
58,6014
55,8605
54,5611
53,5
52,5179
53,95
58,3217
55,9077
58,048
58,048
57,6204
51,796
53,6187
55,8397
66,7987
65,6968
66,6126
65,2646
64,7915
65,2315
65,122
65,0073
65,1776
65,3002
64,1307
64,2388
68,5074
66,8431
68,0284
68,7572
68,8629
58,75
68,3189
62,6193
56,6453
52,8647
55,5334
67,0242
66,0066
63,6481
67,4841
63,5449
63,1931
62,5819
61,5669
61,9023
62,012
63,8
62,8549
61,3583
61,1606
61,6207
65,1916
61,9255
56,61
54,2938
55,9773
63,5263
67,193
62,5868
67,5188
62,216
62,1895
61,4528
59,3145
59,9972
59,2727
58,745
57,7006
57,3978
57,2957
57,896
57,5936
58,1993
68,0081
61,9741
52,111
56,4487
63,0518
68,4838
63,201
68,1246
52,0423
50,8833
49,7024
49,7995
51,8821
53,3222
53,7634
52,2144
50,7827
50,9084
51,9876
51,5342
51,0402
51,6513
60,8074
66,4901
60,8328
50,4491
56,2446
63,4619
64,7771
63,4329
49,2576
50,122
49,5628
49,0687
49,5371
49,7284
49,9847
49,9817
49,9733
50,9499
51,9873
52,5899
52,3212
63,0892
66,9112
60,4303
55,4838
51,0011
56,8816
64,0149
63,3639
64,5929
54,5077
53,7588
53,6084
53,4641
54,0064
53,9301
53,8511
54,4662
54,716
54,806
55,7448
55,2806
62,9
55,0283
50,3321
56,7309
64,037
69,098
62,6657
69,4916
56,541
56,4068
56,952
56,9496
56,9669
56,9939
56,9346
57,4359
57,8501
58,4299
59,6501
60,0155
58,6778
59,727
61,7417
60,3831
53,6005
51,0377
55,9969
57,4966
67,9836
61,369
69,4666
64,6977
64,9938
65,5
65,8717
66,6027
67,9297
69,133
70,8892
69,0514
68,9066
66,0333
65,423
64,2768
61,4457
65,7958
60,789
51,8875
55,5456
57,1921
68,481
61,811
64,5941
69,3606
67,4673
66,705
65,3293
65,4154
66,5011
66,0149
66,0189
66,4069
66,0912
65,5164
66,0784
65,7278
65,4532
65,4528
62,5248
53,6162
54,3462
56,3876
62,873
67,7313
64,581
69,1318
63,0786
62,6939
61,3889
61,2708
62,2839
62,11
63,0471
62,5961
62,3638
63,0122
64,9247
63,9391
64,4008
63,9454
65,3146
61,6381
51,246
54,7913
64,2719
67,9536
65,4366
70,3518
66,7624
65,2988
65,1463
64,7599
64,6114
64,7672
65,8628
65,4144
65,5334
65,8419
66,4697
66,4888
63,1624
65,1725
61,2711
49,9501
55,191
64,2518
62,273
66,6271
70,5657
69,9483
70,3862
71,177
70,9601
71,2254
71,245
69,6966
70,2508
70,667
72,2113
72,2122
73,5963
72,999
73,0
77,3094
73,3731
67,5855
67,1015
63,804
66,9005
65,9177
63,3208
63,9759
76,6724
76,0647
77,6411
79,2942
78,5908
81,3906
82,6813
78,045
80,0649
78,3342
77,6556
76,3787
75,4644
79,7542
73,0278
66,972
66,6682
65,0975
63,5101
63,882
76,9807
77,8876
75,04
76,4278
76,9937
77,0453
75,3462
75,7421
75,3641
76,1883
75,1682
76,8869
73,162
65,6149
66,2634
62,2769
63,5806
69,9772
71,0474
69,1734
68,0758
68,3703
67,8348
67,4914
68,7234
68,5601
68,447
68,5128
68,0899
68,244
67,0288
73,1655
76,908
72,0326
68,7464
66,5318
63,9291
65,7809
62,6713
66,2975
66,1361
66,405
66,0847
65,8547
65,1893
66,8337
66,4792
66,5674
65,1825
65,1325
64,701
64,6542
73,326
77,4872
68,5667
65,8616
64,3284
65,5352
65,0742
62,4194
63,8175
65,4546
64,8914
64,7376
65,9901
66,779
66,7833
66,826
66,1799
65,4961
65,8146
66,1168
65,7944
66,6968
74,7623
67,6066
65,947
65,2693
64,2031
64,5645
62,0861
63,8785
66,1385
65,5585
65,7658
64,8461
64,2835
63,7824
64,8807
63,83
65,2733
65,4441
64,078
63,8232
63,9731
75,1
71,4779
67,9942
64,6133
64,5625
64,1378
62,2051
63,638
63,2054
63,8403
62,8268
63,5079
62,8635
63,5394
63,7773
64,3803
64,8689
65,4183
65,9448
65,9353
66,6038
66,0429
74,805
78,5509
67,1262
63,6131
63,9669
64,6274
63,9808
63,7595
63,2743
64,0429
63,7823
63,8325
63,6637
63,906
64,8112
64,5946
65,1602
64,6825
64,8556
64,7624
65,2607
65,3317
79,7087
71,1102
64,3363
64,773
64,8199
63,8751
62,4933
65,2994
65,1533
64,7683
65,1138
64,6569
64,7819
63,8353
63,6999
64,0518
63,9264
63,856
63,0129
63,0892
62,8343
78,6429
71,4291
66,2856
65,2705
64,87
61,9853
65,4926
63,0334
62,9718
63,1094
62,8137
62,2943
62,486
62,3778
62,1881
62,2667
62,8987
62,7163
63,0059
63,3823
76,2
79,5917
69,9192
66,7928
64,9921
64,1963
64,3135
62,67
65,7592
66,0222
64,1741
64,7795
64,8285
64,6963
63,9144
63,7645
64,4667
64,4829
64,9468
64,8383
65,0979
64,142
77,0394
78,3558
65,7183
64,8982
63,8928
64,764
64,5918
63,0037
61,0442
60,6029
62,0812
61,731
62,0946
61,9306
61,4518
61,15
60,9426
61,0564
60,9777
60,6708
60,3297
60,4138
61,273
60,128
58,2831
56,3983
60,3483
57,5159
58,2807
58,896
59,6869
59,8588
59,4025
59,5544
59,7304
59,7521
59,5022
59,2511
59,5145
60,4317
59,8178
59,9332
60,1589
59,4117
58,8302
57,0137
56,6453
60,5811
57,899
58,1619
57,9851
57,1288
57,2565
57,5993
58,427
57,9656
57,4153
58,0668
58,4175
58,0784
58,3058
60,9133
58,9824
58,2217
56,083
57,3911
59,284
60,3489
57,9168
59,08
58,7928
59,1627
58,396
57,7819
57,2234
57,2987
57,698
57,7887
57,4353
56,8904
56,9101
57,0335
56,6068
56,0929
56,2665
60,4653
56,0787
58,3694
59,4093
59,9798
57,8349
57,6845
58,8003
56,2679
56,3578
55,9267
56,2408
56,5833
56,2073
56,4576
55,8438
56,1574
57,1535
56,9705
56,9311
59,4481
56,379
57,9436
56,6103
59,9993
57,527
57,6916
58,7367
56,352
56,5699
57,0978
57,5828
56,9264
56,6293
56,3695
56,4127
56,9672
56,5203
56,4855
56,5497
56,5617
59,6046
58,903
58,2036
56,3955
56,5353
60,1558
57,3641
58,188
59,218
56,9845
57,4307
57,8743
57,779
58,4527
59,62
60,3063
59,946
59,395
58,7853
59,4894
59,2004
59,4146
58,9401
59,3378
58,1777
57,248
57,0911
60,361
60,0388
56,9
59,3594
59,1867
59,8363
59,0851
59,355
59,1807
58,997
58,9316
59,3829
60,0094
59,8868
59,4064
59,4968
59,5578
59,7719
59,2323
56,9048
59,8262
57,357
59,2551
59,1639
59,863
59,7038
59,3852
59,234
59,0003
59,1428
59,0868
59,063
59,1624
58,5828
58,4388
58,8299
58,5678
58,006
60,0788
58,96
59,2998
57,0237
59,9945
58,347
59,2894
57,9559
57,4996
57,6329
58,1199
58,1302
58,1041
57,901
57,4783
57,571
57,8226
58,1983
57,9127
57,4898
60,1636
58,2219
58,9965
57,1778
57,4522
60,2273
60,117
57,9808
59,2115
57,174
57,3217
57,2975
57,4379
57,2734
57,4945
57,548
57,6412
57,7552
57,856
58,068
57,9716
58,3289
59,7256
56,9215
57,0558
60,7255
59,8733
57,2123
57,831
58,9983
59,3625
60,2303
60,2027
59,6749
59,0623
59,3469
59,1888
58,5001
58,4456
58,3732
58,4853
58,3803
58,6144
58,438
59,3491
56,6023
57,0974
59,9962
57,7056
57,6879
59,296
58,619
58,7556
58,8009
58,6635
58,7743
58,7035
58,4615
58,3697
57,9674
57,623
57,7424
57,5153
57,6114
55,9171
56,8218
62,2012
63,0369
64,9848
65,7256
56,3352
56,5307
56,7504
56,5177
56,7174
56,5021
56,3553
56,178
55,9244
56,2572
56,3178
56,3823
56,2075
56,5501
56,8092
57,4961
64,0141
63,4293
63,3833
65,503
66,2021
57,6292
56,7102
56,4008
56,3906
56,471
56,5621
56,7495
56,5174
55,7134
56,2801
56,3291
57,2561
57,5754
63,0305
63,1266
63,3389
68,1184
65,87
66,5095
57,0321
57,1378
57,4571
57,4925
57,8321
57,5115
56,8775
57,2432
57,2738
57,1677
57,514
57,7175
57,2599
57,1444
56,8765
57,4433
62,5452
62,0607
63,2333
68,1158
67,0142
66,8401
62,0141
61,1455
61,5287
60,8345
60,8735
61,3989
61,8073
61,6169
62,4365
62,7207
62,1468
62,2628
62,9408
56,9903
